centroide,CoordX,CoordY,S1-III,S1-IV,TS(TL),TS(TC),M1.2,M1.1,G1.1,G1.2,A1.1,A1.2,TL,P,TS(S2)IV,TS(S2)III,TS(S2)V,S1-V,CN,S1-VII,M2.1,M2.2,TS(S2)VI
FL100-35_5,5362242.039,6945210.635,,,,,,,,2,-10,-6,,,,,,,4,28,34,42,
FL100-35_6,5380594.439,7018961.258,,,,,,,,16,-5,-2,,,,,,,13,32,38,47,
FL100-35_23,5482528.706,7006701.349,,,,,,,,26,-1,2,,,,,,,19,35,41,49,
FL100-30_2,5382973.533,6911959.596,,,,,,,,-12,-19,-15,,,,,,,-12,21,27,34,
FL100-35_7,5422513.865,7141041.345,,,,,,,,28,2,5,,,,,,,21,36,42,50,
FL100-35_24,5434173.97,6960523.399,,,,,,,,9,-10,-6,,,,,,,8,28,34,43,
FL100-50_24,5599054.103,6962115.428,,,,,,,,28,-3,-1,,,,,,,17,30,36,45,
FL100-35_8,5330273.193,7105558.31,,,,,,,,21,3,21,,,,,,,18,37,43,51,
FL100-35_10,5352107.971,6962973.043,,,,,,,,8,-8,-4,,,,,,,9,30,36,44,
FL100-35_11,5377668.398,6955871.008,,,,,,,,2,-11,-7,,,,,,,3,27,33,41,
FL20-40_1,5370412.974,7011414.697,,,,,,,,-15,-48,-48,,,,,,,-34,-26,-18,-4,
FL20-40_2,5348940.024,6995036.196,,,,,,,,-17,-50,-49,,,,,,,-35,-28,-19,-4,
FL20-40_3,5408152.706,7192284.123,,,,,,,,28,-16,-15,,,,,,,4,11,20,38,
FL40-45_3,5615805.672,7033329.072,,,,,,,,-34,-58,-57,,,,,,,-44,-30,-23,-11,
FL40-45_2,5612538.083,6985409.652,,,,,,,,-16,-48,-47,,,,,,,-31,-17,-8,5,
FL40-45_1,5578651.645,6966857.777,,,,,,,,-12,-47,-45,,,,,,,-28,-13,-4,10,
FL40-40_1,5389104.686,6935038.6,,,,,,,,-27,-52,-50,,,,,,,-36,-18,-9,4,
FL60-45_1,5467707.877,7101467.881,,,,,,,,17,-19,-17,,,,,,,3,16,24,36,
FL80-40_9,5553412.928,7004120.677,,,,,,,,22,-12,-9,,,,,,,10,24,31,41,
FL80-40_1,5359588.546,7223851.248,,,,,,,,38,3,5,,,,,,,26,38,44,55,
FL80-40_10,5566123.108,6979503.453,,,,,,,,19,-14,-12,,,,,,,7,22,28,38,
FL80-40_2,5344619.176,7033644.346,,,,,,,,15,-10,-7,,,,,,,10,28,35,45,
FL80-40_17,5545917.388,7037838.323,,,,,,,,10,-17,-14,,,,,,,3,20,27,38,
FL80-40_3,5405548.519,6947216.426,,,,,,,,-7,-23,-19,,,,,,,-6,16,23,33,
FL80-40_4,5426861.344,6981440.11,,,,,,,,13,-16,-14,,,,,,,5,23,29,39,
FL80-40_11,5509997.411,7075012.539,,,,,,,,25,-8,-6,,,,,,,14,27,34,44,
FL80-40_12,5503545.774,7027339.533,,,,,,,,15,-13,-10,,,,,,,8,25,31,41,
FL80-40_13,5477530.784,7124211.996,,,,,,,,32,-1,1,,,,,,,20,33,40,50,
FL80-40_14,5467019.562,7027224.08,,,,,,,,20,-13,-10,,,,,,,9,23,30,40,
FL80-40_15,5482081.106,7059317.161,,,,,,,,22,-10,-7,,,,,,,12,26,33,43,
FL80-40_16,5511614.817,7024751.115,,,,,,,,14,-13,-10,,,,,,,8,25,31,41,
FL80-40_5,5389060.374,6970761.599,,,,,,,,6,-19,-16,,,,,,,2,21,27,37,
FL80-40_6,5399159.37,6965793.295,,,,,,,,5,-19,-16,,,,,,,1,20,27,37,
FL80-40_7,5384557.305,7036110.113,,,,,,,,12,-15,-12,,,,,,,6,24,31,41,
FL80-40_8,5391267.555,6994919.853,,,,,,,,8,-17,-14,,,,,,,3,22,29,38,
FL80-35_3,5289570.216,7226667.134,,,,,,,,27,-1,2,,,,,,,21,37,44,52,
FL80-35_2,5340156.42,7095310.157,,,,,,,,16,-10,-7,,,,,,,11,29,35,45,
m-Ar60-45_1,5419041.728,7199937.256,,,,,,,,,,,,,,,,,28,,,,
m-Ar60-45_2,5447138.917,6961420.486,,,,,,,,,,,,,,,,,-8,,,,
m-ArL40-45_1,5537707.862,7089730.874,,,,,,,,,,,,,,,,,-12,,,,
m-F60-35_1,5396672.783,7188701.502,,,,,,,,,,,,,,,,,17,,,,
m-F60-40_1,5450148.249,7179174.21,,,,,,,,,,,,,,,,,1,,,,
m-F60-40_2,5592633.64,6982185.093,,,,,,,,,,,,,,,,,-9,,,,
m-F80-35_1,5395591.206,7097578.004,,,,,,,,,,,,,,,,,12,,,,
m-F80-40_1,5353244.944,7085119.273,,,,,,,,,,,,,,,,,12,,,,
m-F80-35_2,5604353.532,6916422.893,,,,,,,,,,,,,,,,,8,,,,
m-F80-40_2,5387435.037,6997952.413,,,,,,,,,,,,,,,,,4,,,,
m-F80-35_4,5480552.959,7014326.783,,,,,,,,,,,,,,,,,12,,,,
m-F80-35_5,5561698.756,6923920.607,,,,,,,,,,,,,,,,,6,,,,
m-F80-35_6,5530225.366,6927000.208,,,,,,,,,,,,,,,,,7,,,,
m-F80-40_3,5566509.694,6941947.068,,,,,,,,,,,,,,,,,6,,,,
m-F80-35_3,5189742.129,7196935.849,,,,,,,,,,,,,,,,,74,,,,
m-FA100-35_13,5433652.361,7177944.145,,,,,,,,,,,,,,,,,48,,,,
m-FA100-35_2,5381572.83,7198905.21,,,,,,,,,,,,,,,,,24,,,,
m-FA100-35_3,5288561.186,7174615.345,,,,,,,,,,,,,,,,,17,,,,
m-FA100-30_3,5358932.823,7158859.159,,,,,,,,,,,,,,,,,14,,,,
m-FA60-35_3,5408399.966,6930199.799,,,,,,,,,,,,,,,,,-24,,,,
m-FAr40-40_1,5574998.124,7007019.058,,,,,,,,,,,,,,,,,-25,,,,
m-FAr80-40_7,5432669.9,6931017.231,,,,,,,,,,,,,,,,,-18,,,,
m-FAr80-45_1,5494444.425,7013776.913,,,,,,,,,,,,,,,,,12,,,,
m-FAr80-45_2,5545178.609,6956146.663,,,,,,,,,,,,,,,,,7,,,,
m-FArL100-40_1,5609811.557,6916695.959,,,,,,,,,,,,,,,,,26,,,,
m-FArL100-45_1,5561393.761,7057098.948,,,,,,,,,,,,,,,,,23,,,,
m-FArL100-40_3,5606783.61,6905281.212,,,,,,,,,,,,,,,,,27,,,,
m-FArL100-40_2,5507074.762,6960438.095,,,,,,,,,,,,,,,,,25,,,,
m-FArL40-45_1,5493712.594,6992112.983,,,,,,,,,,,,,,,,,-20,,,,
m-FArL60-45_1,5531219.094,6958801.814,,,,,,,,,,,,,,,,,-6,,,,
m-FArL60-45_2,5448264.787,6972078.017,,,,,,,,,,,,,,,,,-11,,,,
m-FArL60-35_1,5392398.58,6909839.188,,,,,,,,,,,,,,,,,-28,,,,
m-FArL80-35_1,5349321.304,6920041.95,,,,,,,,,,,,,,,,,-11,,,,
m-FArL80-40_1,5465301.703,6990076.923,,,,,,,,,,,,,,,,,13,,,,
m-FL100-35_3,5347540.435,6949871.357,,,,,,,,,,,,,,,,,9,,,,
m-FL100-35_4,5371130.231,6981892.214,,,,,,,,,,,,,,,,,12,,,,
m-FL100-35_6,5498090.388,7136301.913,,,,,,,,,,,,,,,,,34,,,,
m-FL60-45_1,5590105.152,6950371.985,,,,,,,,,,,,,,,,,-8,,,,
m-FL60-40_1,5614378.349,6970076.799,,,,,,,,,,,,,,,,,-9,,,,
m-FL60-40_3,5602693.634,7056450.482,,,,,,,,,,,,,,,,,-12,,,,
m-FL60-40_2,5519868.441,7119672.017,,,,,,,,,,,,,,,,,16,,,,
m-FL60-35_2,5517123.392,6965359.526,,,,,,,,,,,,,,,,,-9,,,,
m-FL60-40_4,5593361.641,6937597.894,,,,,,,,,,,,,,,,,-8,,,,
m-FL60-35_1,5425642.045,7162451.378,,,,,,,,,,,,,,,,,0,,,,
m-FL60-35_3,5495997.627,6942942.887,,,,,,,,,,,,,,,,,-10,,,,
m-FL60-35_4,5472814.09,6964737.452,,,,,,,,,,,,,,,,,-6,,,,
m-FL80-35_4,5459717.098,6909544.198,,,,,,,,,,,,,,,,,-10,,,,
m-FL80-40_1,5537349.981,6992176.84,,,,,,,,,,,,,,,,,10,,,,
m-FL80-35_2,5438983.748,6929512.296,,,,,,,,,,,,,,,,,-9,,,,
m-FL80-35_3,5485035.63,6934855.19,,,,,,,,,,,,,,,,,6,,,,
m-FL80-40_2,5552858.582,7024787.979,,,,,,,,,,,,,,,,,1,,,,
m-FL80-40_3,5510511.711,7021550.826,,,,,,,,,,,,,,,,,7,,,,
F80-35_7,5243595.727,7186127.677,,,,,,,,36,9,13,,,,,,,35,60,68,80,
F80-35_8,5243595.727,7186127.677,,,,,,,,36,9,13,,,,,,,35,60,68,80,
FA100-30_16,5230753.695,7206487.372,,,,,,,,37,8,11,,,,,,,30,46,52,61,
FA60-30_3,5187988.809,7164894.484,,,,,,,,86,41,45,,,,,,,72,93,99,109,
FArA60-30_4,5379962.353,7126832.18,,,,,,,,6,-26,-22,,,,,,,0,25,36,52,
FL100-35_9,5330273.193,7105558.31,,,,,,,,21,3,21,,,,,,,18,37,43,51,
F40-35_2,5343405.349,7090399.515,,,,,,,,-2,-40,-38,,,,,,,-16,2,13,29,
F40-35_3,5343405.349,7090399.515,,,,,,,,-2,-40,-38,,,,,,,-16,2,13,29,
FArA60-30_2,5339339.362,7116838.826,,,,,,,,6,-27,-24,,,,,,,0,24,35,51,
F60-35_3,5336899.992,7186216.245,,,,,,,,21,-21,-19,,,,,,,6,23,32,47,
FArA60-30_5,5379962.353,7126832.18,,,,,,,,6,-26,-22,,,,,,,0,25,36,52,
F80-35_9,5243595.727,7186127.677,,,,,,,,36,9,13,,,,,,,35,60,68,80,
FA100-30_17,5230753.695,7206487.372,,,,,,,,37,8,11,,,,,,,30,46,52,61,
A100-30_20,5682818.927,6842143.901,,,,,-3,11,-1,,,,,,,,,,9,12,19,,
A100-35_2,5639155.839,6966935.873,,,,,-20,-4,-17,,,,,,,,,,-7,-6,2,,
A100-30_26,5689803.233,6905115.469,,,,,-15,4,-11,,,,,,,,,,-1,0,9,,
A100-35_1,5607040.533,6847124.757,,,,,-4,16,1,,,,,,,,,,11,11,20,,
A100-30_27,5734123.911,6873544.407,,,,,-10,4,-8,,,,,,,,,,3,5,12,,
A100-30_28,5602781.91,6791005.473,,,,,-3,14,0,,,,,,,,,,11,13,22,,
AF100-35_3,5614900.335,6881071.845,,,,,-4,16,1,,,,,,,,,,11,11,20,,
AF100-35_5,5588194.522,6791206.573,,,,,-1,17,2,,,,,,,,,,14,16,25,,
AF100-35_8,5694996.858,6618995.539,,,,,-9,5,-7,,,,,,,,,,4,8,15,,
AF100-35_9,5666011.364,6863663.553,,,,,-1,18,3,,,,,,,,,,14,14,23,,
AF100-35_10,5724057.143,6894522.843,,,,,50,67,54,,,,,,,,,,63,63,70,,
AF100-35_12,5811916.647,6943690.131,,,,,,,,,,,,,,,,,63,,,,
AF100-35_2,5734056.84,6671659.594,,,,,-12,2,-10,,,,,,,,,,1,5,12,,
AF100-35_11,5788101.624,6726921.86,,,,,-4,10,-2,,,,,,,,,,9,12,19,,
AF60-30_3,5660598.981,6877585.045,,,,,-14,5,-10,,,,,,,,,,-1,-3,7,,
AF60-15_2,5739513.241,6907495.483,,,,,63,79,67,,,,,,,,,,74,72,81,,
AF60-30_4,5569847.998,6693533.465,,,,,1,20,5,,,,,,,,,,15,14,24,,
AF60-30_1,5624309.552,6864111.833,,,,,-10,9,-6,,,,,,,,,,3,1,11,,
AF60-15_1,5698829.087,6856408.867,,,,,-4,12,0,,,,,,,,,,8,10,18,,
AF60-30_2,5605331.528,6771529.403,,,,,-4,13,-1,,,,,,,,,,8,8,18,,
AF90-35_1,5564578.926,6745261.959,,,,,-4,14,-1,,,,,,,,,,11,13,22,,
Ar100-45_1,5888377.271,6891660.641,,,,,31,56,36,,,,,,,,,,52,54,65,,
Ar30-45_1,5714926.679,6758539.334,,,,,61,76,64,,,,,,,,,,67,63,72,,
F100-40_20,5555870.497,6660091.301,,,,,2,29,6,,,,,,,,,,28,33,45,,
F40-40_1,5662902.957,6770955.195,,,,,29,47,32,,,,,,,,,,41,42,53,,
F60-35_5,5632748.599,6864933.659,,,,,-20,10,-14,,,,,,,,,,3,5,19,,
F60-35_6,5602192.029,6820890.476,,,,,-15,16,-9,,,,,,,,,,9,10,25,,
F70-45_1,5717568.96,6793687.06,,,,,5,27,8,,,,,,,,,,25,30,40,,
F70-40_1,5834585.251,6956134.126,,,,,51,79,57,,,,,,,,,,73,75,87,,
F90-35_1,5779078.445,6792956.378,,,,,-2,21,1,,,,,,,,,,20,25,36,,
FA100-35_45,5589177.591,6660925.306,,,,,-2,20,2,,,,,,,,,,18,21,31,,
FA100-40_9,5700592.933,6642449.643,,,,,-19,-1,-17,,,,,,,,,,-1,4,13,,
FA100-35_46,5833690.331,6906664.229,,,,,47,67,52,,,,,,,,,,64,65,73,,
FA60-35_1,5800070.836,6775997.118,,,,,-15,2,-12,,,,,,,,,,0,2,12,,
FA70-40_1,5640665.737,6973244.916,,,,,-37,-16,-33,,,,,,,,,,-20,-18,-8,,
FA70-35_1,5644934.659,6951545.485,,,,,-36,-16,-32,,,,,,,,,,-19,-18,-8,,
FA70-35_2,5838420.46,6785168.841,,,,,-13,5,-10,,,,,,,,,,3,6,15,,
FA70-35_3,5852507.511,6893512.654,,,,,51,73,56,,,,,,,,,,68,68,77,,
FA70-35_4,5825911.188,6807449.362,,,,,-13,6,-9,,,,,,,,,,4,7,16,,
FA80-45_2,5701904.475,6746667.82,,,,,11,30,15,,,,,,,,,,28,31,40,,
FA90-35_2,5622969.285,6912905.208,,,,,-22,0,-18,,,,,,,,,,-3,-1,9,,
FAr70-45_1,5627294.057,6708524.215,,,,,-11,16,-8,,,,,,,,,,13,18,32,,
FArL50-45_1,5716313.628,6704887.055,,,,,-31,-13,-28,,,,,,,,,,-14,-7,4,,
FArL60-45_1,5689386.384,6732904.005,,,,,4,27,7,,,,,,,,,,24,29,41,,
FArL60-45_2,5713107.198,6690205.236,,,,,-31,-11,-28,,,,,,,,,,-11,-3,9,,
FArL70-45_1,5640561.12,6681273.794,,,,,-23,-1,-20,,,,,,,,,,0,8,19,,
FArL70-45_2,5613588.715,6672407.207,,,,,-24,-3,-22,,,,,,,,,,-2,7,18,,
FArL70-45_3,5669068.237,6680408.171,,,,,-24,-2,-21,,,,,,,,,,-1,7,19,,
FArL80-45_2,5647529.439,6719029.635,,,,,-4,21,0,,,,,,,,,,20,25,37,,
FArL80-45_3,5612780.459,6665862.832,,,,,-20,2,-17,,,,,,,,,,4,13,24,,
FArL80-45_4,5655190.489,6674628.771,,,,,-20,3,-17,,,,,,,,,,5,13,24,,
FL70-45_1,5683997.275,6713963.528,,,,,-6,15,-3,,,,,,,,,,13,16,26,,
FL90-40_1,5698631.071,6714564.645,,,,,-3,19,1,,,,,,,,,,17,21,30,,
FL90-40_2,5706446.555,6676572.234,,,,,-21,-1,-18,,,,,,,,,,-1,5,15,,
m-FL20-40_3,5879421.213,6846412.794,,,,,,,,,,,,,,,,,102,,,,
m-F30-35_1,5883506.098,6963137.808,,,,,,,,,,,,,,,,,32,,,,
m-F70-30_1,5868269.212,6943721.102,,,,,,,,,,,,,,,,,29,,,,
m-F70-30_2,5877200.41,6829435.912,,,,,,,,,,,,,,,,,80,,,,
m-FL20-45_3,5877930.631,6822696.058,,,,,,,,,,,,,,,,,94,,,,
m-F70-30_3,5877200.41,6829435.912,,,,,,,,,,,,,,,,,80,,,,
m-FAr60-40_1,5857590.511,6882253.617,,,,,,,,,,,,,,,,,82,,,,
m-F70-35_4,5847116.223,6904536.785,,,,,,,,,,,,,,,,,77,,,,
m-FL20-45_4,5877930.631,6822696.058,,,,,,,,,,,,,,,,,94,,,,
m-F70-30_4,5877200.41,6829435.912,,,,,,,,,,,,,,,,,80,,,,
m-FAr60-40_2,5857590.511,6882253.617,,,,,,,,,,,,,,,,,82,,,,
m-FArA100-40_1,5860608.903,6914581.63,,,,,,,,,,,,,,,,,78,,,,
m-FArA100-40_2,5860608.903,6914581.63,,,,,,,,,,,,,,,,,78,,,,
m-F70-30_5,5877200.41,6829435.912,,,,,,,,,,,,,,,,,80,,,,
m-FAr80-30_1,5813630.675,6799971.722,,,,,,,,,,,,,,,,,20,,,,
m-AF70-30_3,5796579.27,6815816.907,,,,,,,,,,,,,,,,,11,,,,
m-FL20-40_1,5800130.723,6750984.931,,,,,,,,,,,,,,,,,12,,,,
m-FL20-40_2,5800130.723,6750984.931,,,,,,,,,,,,,,,,,12,,,,
m-FL20-45_1,5746732.107,6674387.963,,,,,,,,,,,,,,,,,-8,,,,
m-F100-30_3,5763340.586,6739257.418,,,,,,,,,,,,,,,,,20,,,,
m-FAr80-40_8,5753355.478,6804540.443,,,,,,,,,,,,,,,,,22,,,,
m-ArL100-40_1,5683200.349,6665645.053,,,,,,,,,,,,,,,,,15,,,,
m-FL20-45_2,5746732.107,6674387.963,,,,,,,,,,,,,,,,,-8,,,,
m-ArL100-40_2,5737567.266,6754533.753,,,,,,,,,,,,,,,,,32,,,,
m-FL70-45_1,5719460.563,6818984.986,,,,,,,,,,,,,,,,,17,,,,
m-FAr100-45_1,5651555.787,6786949.032,,,,,,,,,,,,,,,,,25,,,,
m-F60-35_2,5603971.843,6725960.54,,,,,,,,,,,,,,,,,6,,,,
m-ArL80-45_1,5634078.299,6653552.858,,,,,,,,,,,,,,,,,4,,,,
m-F80-45_1,5574229.317,6660847.255,,,,,,,,,,,,,,,,,19,,,,
m-FAr100-45_2,5651555.787,6786949.032,,,,,,,,,,,,,,,,,25,,,,
m-FAr80-30_2,5600508.843,6756112.068,,,,,,,,,,,,,,,,,19,,,,
m-AF50-30_1,5722854.351,6841588.396,,,,,,,,,,,,,,,,,17,,,,
m-AF50-30_2,5722854.351,6841588.396,,,,,,,,,,,,,,,,,17,,,,
m-A100-15_12,5777210.368,6870358.176,,,,,,,,,,,,,,,,,69,,,,
m-Ar60-40_1,5832537.217,6946700.365,,,,,,,,,,,,,,,,,86,,,,
m-FAr100-35_1,5837245.565,6953024.857,,,,,,,,,,,,,,,,,80,,,,
m-A100-30_15,5814136.636,6925616.08,,,,,,,,,,,,,,,,,65,,,,
m-A100-30_16,5814136.636,6925616.08,,,,,,,,,,,,,,,,,65,,,,
m-FAr80-30_4,5802601.727,6918758.644,,,,,,,,,,,,,,,,,85,,,,
m-A100-30_17,5814136.636,6925616.08,,,,,,,,,,,,,,,,,65,,,,
m-AF50-30_3,5722854.351,6841588.396,,,,,,,,,,,,,,,,,17,,,,
m-A100-30_18,5814136.636,6925616.08,,,,,,,,,,,,,,,,,65,,,,
m-A100-30_19,5814136.636,6925616.08,,,,,,,,,,,,,,,,,65,,,,
m-FAr80-30_5,5802601.727,6918758.644,,,,,,,,,,,,,,,,,85,,,,
m-FArA80-35_1,5785435.529,6953397.367,,,,,,,,,,,,,,,,,78,,,,
m-FAr90-30_1,5780315.319,6951527.618,,,,,,,,,,,,,,,,,81,,,,
m-FAr70-40_2,5628611.789,6837183.219,,,,,,,,,,,,,,,,,15,,,,
m-FAr60-30_1,5763222.68,6933985.393,,,,,,,,,,,,,,,,,19,,,,
m-FAr100-35_2,5627330.86,6842976.171,,,,,,,,,,,,,,,,,32,,,,
m-FL60-35_5,5547980.52,6714468.316,,,,,,,,,,,,,,,,,9,,,,
m-F80-35_7,5624293.952,6844770.98,,,,,,,,,,,,,,,,,18,,,,
m-FAr70-40_1,5612263.79,6849765.841,,,,,,,,,,,,,,,,,12,,,,
m-FAr60-30_2,5763222.68,6933985.393,,,,,,,,,,,,,,,,,19,,,,
m-FAr60-30_3,5763222.68,6933985.393,,,,,,,,,,,,,,,,,19,,,,
m-FAr80-30_3,5600508.843,6756112.068,,,,,,,,,,,,,,,,,19,,,,
m-FL60-35_6,5599874.487,6874256.363,,,,,,,,,,,,,,,,,2,,,,
m-FAr60-30_4,5639503.43,6906439.318,,,,,,,,,,,,,,,,,-10,,,,
m-FAr80-30_6,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-FAr100-30_1,5753067.985,6957475.241,,,,,,,,,,,,,,,,,38,,,,
m-AF60-15_1,5715769.629,6965413.249,,,,,,,,,,,,,,,,,-5,,,,
m-AF60-15_2,5715769.629,6965413.249,,,,,,,,,,,,,,,,,-5,,,,
m-FAr100-30_2,5753067.985,6957475.241,,,,,,,,,,,,,,,,,38,,,,
m-AF60-15_3,5715769.629,6965413.249,,,,,,,,,,,,,,,,,-5,,,,
m-F40-30_1,5723049.54,6967893.796,,,,,,,,,,,,,,,,,-36,,,,
m-AF60-15_4,5715769.629,6965413.249,,,,,,,,,,,,,,,,,-5,,,,
m-A100-30_21,5675434.388,6972756.52,,,,,,,,,,,,,,,,,-10,,,,
m-FArA80-35_2,5646309.507,6977402.567,,,,,,,,,,,,,,,,,-9,,,,
m-F70-35_1,5671142.382,6977253.08,,,,,,,,,,,,,,,,,-13,,,,
m-F70-35_2,5671142.382,6977253.08,,,,,,,,,,,,,,,,,-13,,,,
m-FAr80-30_7,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-FArA70-40_1,5630897.488,6954193.236,,,,,,,,,,,,,,,,,-16,,,,
m-FAr80-30_8,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-FAr80-30_9,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-FAr80-30_10,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-FAr80-30_11,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-F70-35_3,5671142.382,6977253.08,,,,,,,,,,,,,,,,,-13,,,,
AF60-30_5,5569847.998,6693533.465,,,,,1,20,5,,,,,,,,,,15,14,24,,
AF90-35_2,5564578.926,6745261.959,,,,,-4,14,-1,,,,,,,,,,11,13,22,,
AF90-35_3,5564578.926,6745261.959,,,,,-4,14,-1,,,,,,,,,,11,13,22,,
F100-40_21,5555870.497,6660091.301,,,,,2,29,6,,,,,,,,,,28,33,45,,
AF100-35_4,5614900.335,6881071.845,,,,,-4,16,1,,,,,,,,,,11,11,20,,
FA90-35_3,5622969.285,6912905.208,,,,,-22,0,-18,,,,,,,,,,-3,-1,9,,
AF100-35_6,5588194.522,6791206.573,,,,,-1,17,2,,,,,,,,,,14,16,25,,
AF90-35_4,5564578.926,6745261.959,,,,,-4,14,-1,,,,,,,,,,11,13,22,,
AF100-35_7,5588194.522,6791206.573,,,,,-1,17,2,,,,,,,,,,14,16,25,,
F60-35_7,5602192.029,6820890.476,,,,,-15,16,-9,,,,,,,,,,9,10,25,,
Ar100-45_2,5888377.271,6891660.641,,,,,31,56,36,,,,,,,,,,52,54,65,,
m-F60-35_3,5603971.843,6725960.54,,,,,,,,,,,,,,,,,6,,,,
m-FAr100-45_3,5651555.787,6786949.032,,,,,,,,,,,,,,,,,25,,,,
A100-30_7,5668057.23,6458130.256,,,,,-13,-8,-11,,,,,-14,,,,-14,,,7,,11
A100-30_9,5687576.481,6547857.46,,,,,-14,-9,-12,,,,,-15,,,,-15,,,4,,8
A100-30_10,5662059.492,6345444.349,,,,,-3,2,-1,,,,,-6,,,,-6,,,16,,20
A100-30_12,5682881.372,6495183.532,,,,,-15,-10,-13,,,,,-16,,,,-16,,,3,,7
A100-15_5,5579140.037,6304765.07,,,,,-7,-2,-5,,,,,-8,,,,-7,,,15,,20
A100-15_7,5584811.508,6267453.068,,,,,-5,0,-4,,,,,-7,,,,-7,,,17,,21
A100-15_8,5513555.381,6357057.474,,,,,-10,-5,-9,,,,,-12,,,,-11,,,11,,15
AF80-35_3,5661537.138,6433633.206,,,,,-15,-10,-13,,,,,-17,,,,-17,,,4,,9
AF80-35_6,5679055.293,6559997.59,,,,,-15,-11,-14,,,,,-17,,,,-17,,,1,,5
AF80-35_8,5578589.555,6348114.375,,,,,-7,-2,-5,,,,,-10,,,,-11,,,12,,17
AF80-35_9,5638685.985,6345031.811,,,,,3,8,5,,,,,0,,,,0,,,21,,25
AF80-35_10,5543206.567,6590076.56,,,,,-8,-1,-5,,,,,,,,,-11,7,,10,,14
AF80-35_11,5469194.108,6489928.686,,,,,6,11,7,,,,,,,,,4,23,,27,,32
AF80-35_2,5658056.876,6508707.324,,,,,-17,-12,-15,,,,,-18,,,,-19,,,0,,4
FArL50-45_2,5642391.771,6455318.569,,,,,-35,-29,-33,,,,,-37,,,,-36,,,-6,,0
FArL50-45_4,5649549.411,6579436.145,,,,,-37,-31,-35,,,,,,,,,-38,-17,,-8,,-2
FArL50-45_6,5617852.796,6628495.073,,,,,-30,-25,-29,,,,,,,,,-31,-13,,-5,,1
FArL50-45_7,5625849.727,6525001.355,,,,,-39,-33,-37,,,,,,,,,-41,-19,,-10,,-3
FArL50-45_8,5617958.332,6479952.718,,,,,-37,-32,-36,,,,,-40,,,,-39,,,-8,,-1
FArL50-45_14,5649423.15,6433858.386,,,,,-36,-30,-35,,,,,-39,,,,-38,,,-7,,0
FArL50-45_17,5648126.547,6388138.461,,,,,-32,-26,-30,,,,,-35,,,,-35,,,-3,,4
FArL50-45_20,5611843.23,6368397.199,,,,,-22,-15,-20,,,,,-26,,,,-27,,,8,,15
FArL50-45_22,5567817.337,6602054.429,,,,,-18,-11,-16,,,,,,,,,-22,4,,12,,19
FArL50-45_23,5546976.348,6418066.469,,,,,-42,-37,-41,,,,,-48,,,,-43,,,-7,,0
FArL50-45_24,5499917.683,6491473.18,,,,,-12,-6,-11,,,,,,,,,-14,11,,26,,34
FArL50-45_25,5579173.464,6428229.223,,,,,-48,-43,-46,,,,,-49,,,,-48,,,-19,,-13
FArL50-40_1,5491993.447,6389791.408,,,,,-22,-15,-21,,,,,-28,,,,-23,,,15,,23
FArL50-45_16,5586334.563,6482972.438,,,,,-33,-26,-31,,,,,,,,,-36,-11,,-2,,6
FArL80-45_9,5650757.671,6599218.671,,,,,-19,-13,-18,,,,,,,,,-17,3,,14,,19
FArL80-45_10,5618897.906,6640466.655,,,,,-19,-13,-18,,,,,,,,,-17,3,,14,,20
FArL80-40_3,5635032.931,6531567.713,,,,,-19,-12,-17,,,,,,,,,-17,6,,16,,23
FArL80-45_5,5548059.961,6550869.904,,,,,-14,-8,-14,,,,,,,,,-11,13,,26,,32
FArL80-45_6,5529454.33,6475303.798,,,,,-22,-20,-25,,,,,,,,,-16,-3,,22,,28
FArL80-45_7,5471515.714,6486319.34,,,,,-4,-2,-7,,,,,,,,,2,17,,42,,48
FArL80-45_8,5574906.718,6524027.475,,,,,-20,-14,-19,,,,,,,,,-17,5,,17,,23
FL50-45_9,5527596.758,6485162.987,,,,,-33,-28,-32,,,,,,,,,-35,-14,,-6,,0
FL50-45_10,5542269.057,6481504.434,,,,,-33,-25,-30,,,,,,,,,-36,-12,,-8,,-1
FL80-40_24,5620959.012,6416954.827,,,,,-18,-12,-17,,,,,-20,,,,-17,,,10,,15
FL80-55_3,5469816.469,6431352.663,,,,,-13,-10,-15,,,,,,,,,-11,7,,20,,25
FL80-40_26,5555529.178,6362418.402,,,,,-25,-23,-26,,,,,-33,,,,-19,,,9,,14
FL80-40_27,5620446.03,6358950.059,,,,,-5,0,-4,,,,,-9,,,,-5,,,23,,28
FL80-40_20,5536975.25,6596744.56,,,,,-9,-2,-7,,,,,,,,,-10,12,,19,,25
FL80-40_22,5515877.135,6418533.833,,,,,-26,-25,-28,,,,,-35,,,,-20,,,8,,13
FL80-55_1,5484332.9,6477637.591,,,,,-14,-10,-15,,,,,,,,,-11,7,,19,,25
FL80-40_23,5580781.874,6386281.61,,,,,-18,-13,-17,,,,,-20,,,,-17,,,10,,15
